itemid,Category
601081475,4
607174461,4
620311838,4
620341198,4
627154630,4
627202822,4
633859931,4
638358088,1
639231836,4
650669555,4
652838761,4
662000076,4
665780178,4
672083868,4
672089742,4
673174427,2
673271449,4
693043352,4
712234094,4
714068582,4
714113678,4
719586368,4
739666020,4
748650564,4
754373403,4
764660695,4
767381011,4
772734808,4
773925491,0
782736984,4
787910034,4
791017143,4
799427163,4
800954480,5
810488784,4
815668511,4
826530167,4
829067948,4
842949566,4
845503651,4
847172221,5
852070779,4
852555463,4
861985585,4
864071869,4
864152789,0
868965081,4
876102695,1
879015576,4
879664063,4
881570289,4
882776242,4
889306693,4
896086239,4
897490065,4
907850389,4
920654517,4
931177506,3
937096789,4
944329394,4
946108347,4
947944865,4
968470044,4
972021694,4
975588165,4
976328793,5
976624226,4
985684130,4
988705880,4
991873699,4
999281764,2
1008233566,3
1009335937,4
1015760477,4
1015842177,4
1015869517,4
1017371170,4
1018350130,1
1018450747,4
1018754045,4
1018806650,2
1019072161,5
1019564038,4
1021499371,4
1021516404,4
1021764338,4
1022035353,4
1023026138,4
1031834208,4
1036204965,4
1037723389,4
1055431961,4
1056870873,4
1058980927,4
1066936774,4
1068030275,4
1084045187,4
1084298765,11
1090654414,4
1094726489,4
1094953335,4
1098384571,4
1100522432,4
1110256209,4
1116397719,4
1122960585,4
1129428881,4
1134554025,3
1140292950,4
1146182228,4
1147711905,4
1152354388,3
1154864939,4
1179460224,4
1181195763,4
1183486926,3
1183868521,7
1184036687,4
1202859154,4
1204057936,4
1216973910,4
1219118698,4
1232662895,4
1241288162,4
1244644804,4
1248227235,4
1249930038,4
1254495037,4
1259853550,4
1262896481,4
1262962340,7
1263841419,4
1267008907,4
1270656339,3
1274087376,0
1281526043,4
1285550135,1
1289201253,4
1291486240,4
1293658292,4
1296365354,4
1297345799,4
1297498249,4
1303131511,4
1303834304,4
1304286174,0
1317308404,4
1317310692,4
1318020028,7
1318026238,1
1324360215,3
1331317746,4
1337354341,3
1352222236,4
1353169637,1
1355750769,4
1374525411,4
1376419902,4
1377592531,7
1380213735,4
1380565900,4
1386097718,4
1386300581,4
1402028532,4
1403302327,0
1408382120,4
1408921312,4
1409705844,4
1410750621,3
1411960560,0
1417839146,4
1418946465,4
1422425713,4
1425332166,3
1429406106,0
1433052265,7
1433054062,7
1438013146,4
1442862775,3
1443982497,4
1445756257,4
1451061165,4
1454345944,4
1455060773,7
1459604603,4
1460950513,4
1461133461,5
1461814571,4
1465329773,4
1465891860,4
1466907301,4
1476354930,4
1482255798,4
1487971064,4
1488076805,7
1489529116,1
1489542641,7
1493605546,2
1499699969,4
1501825296,4
1504421850,7
1507214333,4
1507481766,4
1517389702,4
1541304857,4
1543276257,4
1544428890,4
1545396891,4
1545856767,3
1547509727,4
1548721224,4
1552248330,4
1552408625,4
1554582160,4
1561301916,0
1561780979,4
1561867843,4
1563610635,4
1569011635,7
1569651292,7
1570461179,3
1576494608,4
1580371548,7
1582408714,4
1585628422,4
1586576348,3
1589358758,4
1589779045,1
1595720114,4
1600886558,4
1601902344,4
1602955220,4
1612038967,4
1614684243,0
1623967137,4
1627681906,4
1629586067,4
1631779670,1
1636047957,1
1637359636,4
1640933681,4
1648986895,4
1648993916,0
1653560660,7
1660198954,3
1660533043,7
1660584375,1
1662863559,4
1665172544,4
1665524342,1
1670308605,4
1671414489,4
1672317635,5
1672443973,4
1672686343,4
1674175756,7
1675191978,0
1675203867,4
1675449654,9
1675612156,7
1675990787,4
1676174275,4
1680974369,7
1682121041,7
1684153959,4
1684937308,4
1686822927,8
1690124133,4
1692663199,4
1694763049,3
1695120949,2
1696198799,4
1697290780,4
1700556886,4
1701451338,4
1701493262,7
1701504985,7
1701516195,7
1702518641,7
1702535263,7
1704005807,4
1704014522,4
1704423726,4
1704514130,5
1704553478,4
1704564702,4
1704628775,4
1704709808,4
1705256744,4
1705474966,4
1705986066,4
1712497606,7
1715868819,3
1716667165,7
1716962660,3
1717128476,7
1717151957,7
1719762142,4
1723737177,5
1724823699,7
1727278234,4
1734021720,4
1734122310,4
1734726028,4
1736548622,4
1739835428,4
1743273248,4
1743277781,4
1743282166,4
1743292376,5
1743309419,4
1743315839,4
1743323363,4
1743344928,7
1745593536,0
1747550444,4
1748552746,4
1748657273,4
1752278476,4
1752339073,4
1758865794,5
1760371111,4
1760426587,4
1760461759,4
1760520696,4
1762299822,7
1762312109,4
1765496300,4
1766666993,4
1766889107,4
1766913800,4
1770632113,7
1773265318,7
1776296163,4
1778790694,4
1778949863,4
1778977234,1
1779290799,4
1779524580,4
1780657545,7
1781239583,7
1788180514,4
1788714521,4
1790010633,1
1792370659,4
1793390594,7
1794583603,4
1794685097,4
1800235092,1
1803064033,4
1803201659,4
1805498614,4
1810210815,1
1811174592,4
1811959563,4
1816884649,4
1823257321,4
1823711872,4
1824736243,4
1825026024,1
1825668309,4
1760579,4
2197677,4
3050109,4
3132512,4
4242613,4
8145789,4
10145156,4
11134339,3
11904412,4
12607155,4
13526946,4
14738361,4
15548553,4
15826843,4
15963182,4
17565541,4
18308509,4
25704344,4
30347852,4
31542693,3
32307851,4
35014725,4
37453901,4
43657953,4
44698342,4
45210684,4
45742795,4
50105787,4
50975552,7
53629867,4
56181196,4
57676667,4
61113141,4
69508858,4
70395554,4
73040145,4
76397726,4
79807162,9
79998868,4
81543097,4
82310075,4
82531961,4
83772687,4
84360328,4
84465869,4
88027677,4
88514814,4
89444868,4
92635385,4
94118321,4
97244698,4
97595832,7
103946236,4
104756993,4
105342018,4
106534650,4
113550576,4
123543191,4
127037970,4
133053728,4
145947486,4
156912282,1
161483254,4
161714900,4
172886656,4
187434344,0
192655987,4
194357049,4
195081242,9
201879097,4
206104772,4
222501999,3
228690832,9
229731836,4
233258971,4
243115077,4
251137861,4
258798153,4
262682336,3
269930540,4
273247600,4
283687651,4
292169268,4
311506387,4
313825385,4
344148080,4
344718107,4
370676041,4
377531813,4
388691144,4
388700399,4
399645875,4
424033014,9
431090778,4
435975890,4
438036266,4
448983160,4
454907295,2
460663327,5
460869045,4
461490514,4
462070289,4
478526787,4
479448277,1
482990820,4
487557757,4
510652950,4
515365876,4
529648141,4
546555894,4
558110384,4
558430093,4
558512452,4
558623633,4
570217927,4
578285421,4
582648967,4
583305969,4
603196386,4
604559257,4
606598208,4
606856366,4
617785970,4
618182673,4
623315256,4
627166531,4
648673655,4
649839565,4
654935587,4
674474310,4
675300471,4
678046229,4
691391986,4
700846281,4
708282958,4
715466684,3
718024927,4
722076651,4
722147353,4
723887002,4
731987439,4
734090942,4
736679034,4
742092812,4
747692470,4
761932220,4
762358362,4
771147472,4
775884525,4
788701165,4
792323232,4
794389222,4
801140293,4
804353087,3
817837890,4
823304262,4
832306415,4
833352992,4
834544849,2
844180864,4
849176367,4
858638599,4
862367099,4
885764940,4
887745661,3
888560277,4
899241128,4
914698939,4
914890423,4
915746432,4
932749419,4
939364618,3
939531868,5
941704987,4
948164663,1
950145446,4
974380064,4
974636410,4
989566530,4
992205234,4
998537919,4
1010533852,4
1015802089,4
1016170224,4
1018773690,4
1018813984,7
1018836101,4
1021273615,4
1021755659,4
1024177584,4
1034343004,4
1058146175,4
1058224409,4
1061655605,4
1065395214,7
1067700339,4
1069604518,4
1077034917,4
1077688083,4
1086417437,0
1090034465,5
1091209223,4
1100963805,4
1105389484,4
1111692326,4
1116190469,4
1117744563,5
1125322564,4
1127393648,4
1131873823,4
1141698323,7
1145729153,4
1146571226,4
1159041331,4
1162555953,1
1174528012,5
1174536215,5
1181749434,2
1183868502,7
1198159694,5
1200650688,4
1219279258,4
1226283317,4
1226916527,4
1227947855,7
1258232520,4
1259323554,4
1260619641,7
1264258584,4
1265219863,4
1269289117,4
1271935295,4
1272532675,0
1283237386,4
1287969681,0
1291486613,4
1293831903,4
1293923247,4
1302761848,4
1311780170,4
1314298576,4
1323312818,4
1324305420,4
1324338197,4
1324363006,4
1328015863,4
1332426881,7
1335511344,4
1338696500,4
1341035661,4
1345372063,4
1350206376,4
1351107856,4
1354674439,4
1370126074,4
1376063996,4
1376172490,4
1382614003,4
1385965881,4
1387400861,4
1399337211,4
1399466310,4
1400353570,4
1402450053,3
1402849873,7
1403504348,4
1408522394,4
1413192859,4
1415761947,4
1416663212,4
1418657956,4
1419423339,4
1425379711,4
1426326512,4
1441773357,4
1445800098,4
1447354513,4
1449860080,4
1449888838,4
1451191541,4
1452511592,7
1459267430,4
1459367057,4
1461001855,0
1463274653,5
1468972485,3
1469497602,4
1470018753,4
1470239952,4
1472937603,4
1474644312,4
1478556713,4
1483451486,4
1484987286,4
1489528624,1
1496835665,4
1501155754,1
1506428391,3
1516325774,4
1517092682,4
1522775810,4
1522833499,1
1525245873,3
1526592009,4
1528078388,4
1545081660,4
1545751756,4
1545759924,4
1545854120,7
1548784838,3
1548992962,9
1554479525,2
1554556691,4
1554898633,4
1559846215,4
1560808831,5
1561226247,0
1574635306,4
1575786083,4
1576281260,4
1580508762,4
1580522474,4
1582611462,4
1582664832,4
1585520630,3
1588141548,1
1589490939,4
1589774409,4
1591415827,4
1592814173,4
1601073419,4
1601201449,4
1601769395,4
1602014214,4
1604674361,7
1604682327,4
1605201699,4
1610219309,7
1616772240,4
1624180527,0
1628474388,4
1628786422,4
1629359376,4
1629438934,4
1630788733,4
1632625484,7
1638293135,4
1640651492,4
1645367914,7
1647184622,4
1649474730,4
1649503790,7
1649905687,1
1650304826,4
1651572089,4
1662429717,4
1662712893,4
1662872583,4
1664257291,4
1664466573,4
1665378472,4
1668956605,7
1671292824,4
1672496772,4
1672813744,4
1672995566,5
1673917857,4
1674579367,4
1675016970,4
1675113743,7
1675145534,0
1675990425,4
1676310916,4
1678680250,4
1679383296,4
1684136599,4
1692308581,7
1692586878,4
1696008167,4
1697327928,4
1700433572,4
1701524128,7
1701531534,7
1702495198,4
1703946254,4
1703965892,4
1704359889,4
1704472130,4
1704478193,4
1704492405,2
1704576722,4
1705136581,4
1705154535,4
1705870097,4
1710129797,4
1710233758,4
1712160527,4
1717290415,7
1717339923,7
1723738739,1
1726744457,4
1727341958,4
1727580807,4
1730488446,4
1731859639,7
1733063752,4
1734025632,4
1734037134,4
1734039669,4
1734051337,4
1734149567,4
1734315796,4
1734445801,2
1736554631,4
1736582975,4
1740510359,1
1741322768,4
1742114834,4
1743037466,2
1743273064,4
1743296326,4
1743311206,4
1743316797,4
1743324386,4
1743340492,1
1747046352,2
1748434902,4
1748460699,4
1755552543,3
1757214389,4
1757998079,4
1760122954,4
1760223453,4
1761817464,4
1762300020,7
1766265606,4
1767047480,4
1768285175,4
1769811454,1
1769881878,4
1772761968,4
1774597242,7
1774643022,1
1775881430,4
1776166541,7
1776172549,7
1777756859,7
1777775539,7
1777799168,7
1779956387,4
1784992389,4
1787646923,5
1790120668,4
1795379562,4
1795390554,4
1798727240,4
1799436902,9
1805299056,4
1807581496,4
1808665597,4
1809410374,4
1811201257,4
1811682154,4
1816927977,4
1817246620,4
1819328820,4
1820866733,4
1821853634,4
1822873776,4
1829624307,4
1829840671,1
2544393,4
4615864,4
4801703,3
12521051,4
14197000,4
15340619,4
18891565,5
19070826,4
22258013,4
22260839,4
22607807,4
25357647,4
33888370,3
34428018,4
35119723,7
35861171,4
42276865,4
42509981,4
43727369,4
45157590,4
46446965,4
49210391,4
52948923,4
55910139,4
57801221,4
57825723,4
63048175,4
65470799,4
68148377,4
71800948,4
73745906,4
74977743,4
81934962,4
88567073,4
93092635,4
94959027,4
97632171,4
98111722,4
103392954,4
108927438,4
110052624,7
116784285,4
117109098,4
117769104,4
117973758,4
119225253,4
122841240,0
124052590,4
125598559,2
130929926,4
131308936,4
131975192,4
134570503,4
140672821,4
141491463,4
142110638,4
145070404,5
145997916,4
150059132,4
152954408,4
159385265,4
165964417,0
176280670,4
184162738,4
186096017,4
186221982,4
191224524,4
191396145,4
193059717,4
197808467,4
202055120,4
206104918,4
210524650,4
211561295,4
213511555,4
216694908,4
222102926,4
227676847,4
241327671,4
245747631,4
248592360,4
253699974,4
260793471,7
279972428,4
292299806,4
321560034,3
339381162,4
349859412,4
365526065,11
369094982,4
379067417,4
381456135,4
396000962,4
399640139,4
416667092,4
419147391,4
427510845,4
444833722,4
447938442,7
455426559,4
456775963,4
473785045,4
478126159,4
482638396,4
484170425,4
487051873,4
487436592,4
489123450,2
496474536,4
505377851,4
534796340,4
535314995,4
541758776,1
556707899,4
556865837,4
558278550,4
558435540,4
558620102,4
560185165,4
563724189,4
582525910,4
604579265,4
606253209,4
615789250,4
620318274,4
622595757,4
625814524,4
627159349,3
628554960,1
635609869,4
636347819,4
650993573,4
658504294,9
667012493,3
670887158,4
672097662,4
672100829,4
672103946,4
672582127,1
698608758,4
702768351,4
704832769,4
705226200,4
708792903,4
717278044,4
717335510,4
719609827,0
723759360,4
750244070,7
766872675,4
768066262,4
780895801,4
783135460,4
798145405,4
806167993,4
810636927,4
825488198,4
830174595,4
839888867,5
845980353,4
846704164,4
847048075,4
851391356,3
859021967,9
862832862,4
863316815,4
871514460,4
876100494,4
881078117,4
885579118,4
889316343,4
891029048,4
892684769,4
906735530,4
908201052,4
908501356,4
911377631,4
914390846,4
914865287,4
917213316,4
919905265,3
922099431,4
927602628,4
929046320,4
943516356,4
946002068,4
946519889,4
948353093,4
949764623,1
953993547,4
954891353,4
968180191,4
974121282,4
974163254,4
978972853,7
998965407,4
1001512228,4
1002875740,1
1013662033,4
1017970605,4
1018803815,3
1021284237,4
1021499353,4
1021911915,4
1040927865,4
1054850575,4
1058324445,4
1073447085,4
1075140850,4
1091480951,4
1093397789,4
1113435821,4
1119635481,4
1127484230,4
1128689495,4
1132104075,5
1134705012,4
1137951905,4
1152412404,4
1159550601,4
1166052234,4
1174509651,4
1177558060,4
1178271309,7
1186856542,7
1192276625,4
1198652521,4
1202563242,4
1219883219,4
1219891081,4
1226767720,1
1233390611,4
1233831502,4
1239928144,4
1244471102,7
1246304816,7
1253704913,7
1256492611,4
1257932657,1
1259755287,2
1261844548,4
1274095064,1
1274095489,4
1277447149,4
1287793027,4
1307161452,4
1309377406,4
1310745822,3
1317357558,7
1318315197,4
1330001358,4
1332443258,7
1334336036,1
1346098142,4
1359582416,3
1363859759,4
1378389278,4
1381542517,4
1382122909,4
1385158861,4
1392462994,4
1394019367,4
1394061852,4
1400018285,4
1406332793,4
1409553069,4
1409601085,4
1411290562,7
1413444328,4
1422283824,7
1424196705,3
1428426204,4
1436640141,4
1455063458,7
1455160791,4
1460963836,4
1462147523,7
1471152132,3
1471779482,1
1475887811,4
1478444068,4
1479085398,7
1481142570,4
1488063235,7
1488063265,6
1488065033,1
1488260323,4
1489089791,7
1491553779,3
1492087580,4
1492522951,4
1494788658,4
1502165881,1
1503803263,4
1509411988,4
1515283994,7
1516944257,4
1518960156,4
1522083023,4
1526173140,4
1531185878,4
1542416413,2
1543378243,4
1545308823,4
1545474118,4
1548721181,4
1553810411,4
1554459517,4
1554947717,4
1558703224,4
1559087447,4
1560386049,2
1560590831,4
1560965127,4
1563240426,4
1566521487,4
1571048162,4
1575801410,4
1577601378,4
1580577117,4
1587566248,4
1592132548,4
1592356805,4
1593172115,4
1596096902,4
1597550406,1
1601668054,1
1603469042,4
1603617937,3
1606702821,1
1609760124,4
1610264884,4
1614046323,7
1614625924,7
1615076112,5
1618122320,4
1625089493,7
1625089583,4
1625601050,4
1626156655,4
1627468277,4
1627528254,4
1628351828,2
1629169850,4
1629202819,4
1629655017,4
1633304422,4
1637327475,4
1639585227,7
1640151086,4
1641372353,7
1641598354,4
1643327259,4
1646053466,1
1646086929,4
1646193427,4
1647638356,4
1647751854,2
1648994036,4
1650699211,4
1655515461,4
1656759650,4
1659049345,4
1663282347,0
1667892436,4
1668114759,4
1671253905,4
1673803825,4
1674304611,7
1674982384,4
1675086467,4
1675554769,0
1676035414,7
1681179003,4
1682491973,4
1690385473,4
1690991555,7
1695163166,3
1695564473,4
1696685656,2
1696892712,4
1698562890,4
1699063922,4
1699321784,7
1700059816,4
1701360596,4
1701464598,4
1703939160,4
1704046582,4
1704396772,4
1704443921,4
1704603768,4
1704704330,4
1704896879,4
1707785053,4
1708278258,4
1708538766,4
1710645144,1
1712358866,1
1713682003,4
1714518171,4
1715983275,4
1716728518,7
1716894643,7
1720209556,4
1720729651,4
1725654992,7
1728197201,1
1728565986,4
1732945005,4
1733091940,4
1733966570,4
1734064821,4
1734077117,4
1734225225,4
1734348628,5
1736496149,4
1741423855,4
1741476210,7
1742987579,4
1743019361,4
1743123564,2
1743290937,4
1743307889,4
1743329222,4
1745066331,4
1745447206,4
1747325134,1
1748224086,4
1751449053,4
1752464024,4
1755465070,9
1759990199,4
1760548836,4
1761435082,7
1761462883,7
1761527791,4
1765030572,4
1766605290,4
1766752103,4
1766759647,4
1767033286,4
1769397681,7
1769819928,7
1773746775,4
1777783091,7
1779472352,7
1781499394,4
1786780242,4
1789663472,4
1790745497,4
1794522147,4
1794996385,7
1798817667,4
1813609100,4
1815605459,4
1819998658,3
1822663380,4
1823355394,4
1823589360,4
1824088109,7
1829311366,4
1831247099,7
1832959875,7
1286240,4
2347726,4
2845194,2
4154665,4
6994973,4
7698834,4
9503367,8
11694138,4
12793265,4
14506952,4
16781998,4
27423153,4
33337076,5
33991437,4
34777635,4
36375522,2
39043446,4
40661174,4
42105841,8
42491477,4
43561669,4
48128859,4
49843774,4
51046588,1
55180922,4
57522360,4
58482464,4
59301351,4
60921908,4
61644553,4
62898810,4
72868309,4
74238374,4
74362712,4
76750969,3
78372441,4
78642798,4
81542015,4
89555269,4
97737324,7
106997701,4
107718626,4
112001586,4
112108228,4
115008537,0
115526924,4
118054060,4
120148292,4
120704052,4
123092434,4
127580540,1
128522791,4
130737593,4
134917209,4
134948232,4
135792847,4
140436092,4
141358175,2
146260984,4
154654560,4
163267899,4
168526434,4
169679363,4
174131386,4
174804996,4
175970808,4
187403134,4
196149133,4
196584194,4
211069933,4
223592182,4
229838574,4
231930213,4
233119881,4
236878546,4
237760978,4
250823635,4
251444216,4
255086387,4
256819836,4
260551910,4
285494990,4
311706148,4
312071057,4
345864095,4
346257398,3
361501153,4
362198186,4
362308526,4
378206879,4
379288145,4
381687466,4
386418731,4
391326820,4
394971483,4
421658578,4
432587336,4
435648968,4
463281424,3
478126672,4
482101425,4
484549819,3
486898388,4
487027439,4
487077531,4
489713423,4
490080533,1
491422998,4
526421502,4
529755538,4
531796674,4
532893574,4
540695323,7
551969619,4
553589989,3
560131648,4
560165867,4
566873814,3
573169228,4
576618901,4
578285478,4
578372609,4
581237184,4
583190923,4
583290601,4
603479460,4
605629008,5
610572394,4
619661224,4
621216940,4
627131974,4
627187147,3
634745568,4
637586339,4
637682971,4
645606263,4
650730093,4
652943916,4
659941538,4
671889030,4
672100415,4
672519339,4
673231564,4
674493117,4
698105445,4
712174704,4
716211473,4
719603283,4
719607453,4
720987526,4
722046080,4
726505706,3
737070212,3
744461000,4
761221494,4
761393985,4
766707039,4
773300210,4
781035031,3
783165890,5
784614475,4
787581348,7
814767859,4
815819413,4
828415112,4
831567609,2
839826869,4
845015171,3
845709767,4
850672108,4
850692620,4
851831077,4
861931056,4
875831306,4
876338735,4
878963263,4
885781355,4
890939676,4
898317592,4
905272234,4
911828164,4
918212002,4
920292114,4
926210057,4
927034361,4
931067190,4
932277668,4
932749378,4
937688774,4
941647223,4
945526540,4
949884094,1
952123516,4
955615896,4
955616932,4
958531617,4
961504256,3
962548670,4
963219163,3
967315442,4
968836922,4
969466009,4
975546824,4
978633831,4
995421994,4
1015160745,4
1016444388,4
1016885870,4
1017927041,4
1018281123,4
1018836512,5
1018845467,5
1018858562,4
1021332728,4
1021792176,4
1022249171,4
1022698105,3
1024567228,4
1025746776,5
1036375336,4
1036644389,0
1051086785,4
1051910121,4
1058095486,4
1068074093,4
1068803322,4
1089317962,4
1094332013,0
1095602998,4
1100415038,4
1104284556,4
1105125855,4
1108428420,4
1115150990,4
1115389827,4
1119924027,4
1127831296,4
1134722819,4
1142306307,4
1147792193,3
1147984566,4
1155310495,4
1164686942,4
1165296320,4
1168584106,4
1175027423,4
1175803083,1
1179881156,7
1186520289,7
1188911104,3
1197175717,4
1205290498,4
1228364331,1
1228892134,7
1240053469,7
1244471212,7
1249001535,4
1252037936,1
1254666751,4
1255484590,4
1256899838,4
1265719054,4
1265904544,7
1267218160,4
1274387596,4
1278152027,1
1285556752,4
1290691743,4
1291505906,4
1299274988,4
1299278991,4
1299297989,0
1299610732,3
1307193057,4
1308054023,4
1316470452,4
1318112366,4
1320870377,4
1325420290,4
1326720272,4
1337347640,4
1337578799,1
1343791247,4
1351070302,4
1362637098,4
1366891588,5
1376679577,4
1383125839,0
1383996640,4
1385445651,4
1388443664,4
1393696927,4
1394862888,2
1399666863,0
1401033222,4
1401448101,4
1401935189,4
1402466185,4
1405275119,4
1409384915,4
1410852607,7
1412281993,4
1415172639,3
1418549504,4
1424367494,4
1424575485,5
1425669614,7
1425995596,4
1433054236,1
1435224698,1
1437223118,3
1440098336,4
1453104834,4
1455527972,5
1461880564,4
1464009193,3
1465062928,4
1465684697,4
1468789086,4
1469631368,4
1470477178,4
1484220211,1
1488047447,7
1489090033,1
1489127259,1
1489127345,7
1489144842,1
1489144909,7
1489529209,1
1494296978,4
1497468054,1
1502167822,7
1502196399,4
1504242964,4
1507271774,4
1508152268,7
1509699979,4
1509777733,4
1510024549,4
1513157682,4
1519905423,4
1521150485,4
1523073818,4
1523918011,4
1527768139,4
1528094763,4
1529030409,4
1530290082,4
1531106561,1
1537959080,4
1538268104,0
1540120938,4
1542817109,4
1544408938,4
1545688141,4
1545820528,4
1548190460,4
1550801537,4
1551641865,4
1553571866,4
1561125448,4
1567997634,0
1571514152,4
1573547576,3
1576035884,4
1576814033,4
1580618678,5
1581174212,7
1583421567,7
1587628667,4
1590821426,4
1599481427,1
1601457044,4
1601926696,4
1602078955,4
1602889244,7
1603542374,4
1605559517,4
1608347657,4
1611577298,4
1614484446,4
1614524019,4
1622671555,6
1623233051,5
1625697103,7
1626704363,4
1640607884,4
1641444729,4
1643062343,4
1645436190,7
1645436387,2
1650520045,7
1653211153,4
1656925958,7
1658471598,4
1658939159,1
1662929025,4
1665635789,5
1669868124,5
1671628419,4
1674815963,1
1677636746,4
1677804605,3
1678320679,4
1678352014,4
1679854690,2
1682251695,4
1685751112,4
1692237933,4
1692280605,4
1693211569,4
1695271678,4
1697604209,4
1699063699,4
1699318057,7
1700307439,4
1700466571,11
1701477274,1
1702233348,5
1702283365,4
1703058973,7
1704185694,4
1704210535,4
1704407283,4
1704469156,5
1704526302,4
1704821631,4
1704992816,9
1707784695,7
1710198401,4
1710817534,4
1714731983,7
1716061631,7
1717353323,4
1720104676,9
1720307998,4
1722498817,7
1725184991,4
1728282107,7
1733989290,4
1734146725,4
1734185173,4
1734227370,4
1734498505,4
1737189196,4
1740587750,4
1742934910,4
1743000561,2
1743253240,4
1743269204,4
1743281086,4
1743287328,0
1743289478,4
1743290685,2
1743292725,4
1743307497,3
1743312820,4
1743314147,4
1743317931,4
1743318343,4
1743324246,4
1743349031,4
1744303639,4
1744360180,4
1747556419,4
1747813791,4
1748079525,4
1748233959,2
1748607335,4
1753756187,4
1755542694,4
1758123602,4
1758174299,4
1765399874,4
1766257270,4
1766769600,5
1766952539,4
1767036182,4
1769184310,4
1769397900,7
1769888277,7
1771629962,7
1771675359,4
1777668538,7
1777774689,4
1778909932,7
1783164082,4
1787468489,4
1788806203,4
1789376868,7
1789421383,4
1793388131,7
1793468910,4
1793715326,4
1793737531,4
1794446464,4
1797249146,4
1800201185,4
1800694252,4
1801096527,3
1801865064,4
1806860367,1
1807400266,4
1807789666,0
1809500157,4
1810849005,4
1811498947,4
1812042916,4
1812689452,4
1814885588,4
1817070703,4
1819818779,4
1821014982,4
1824961591,7
1830145627,4
1830158141,3
1834168715,4
268711,4
1988311,4
2544193,4
2847309,4
2872349,4
3995418,4
5553574,4
7038075,4
8023324,4
9635140,4
11146496,3
15108301,4
15136952,4
16180931,4
17083373,4
17810656,4
18500345,4
19815186,4
23431215,4
24071449,4
28915847,0
29485850,4
29661928,4
31395400,4
31849285,4
32991670,4
35191219,2
36837773,1
44050388,4
44087491,4
44316966,4
44582653,4
49184467,4
60036498,4
60253534,4
65955725,4
67035826,4
67216117,4
69383257,4
71269351,1
71885070,1
73478624,4
73522043,4
78746500,4
80864602,4
81933450,4
83380374,4
83452024,4
83825193,4
85556151,4
87217450,4
88335672,4
90471306,4
91273553,4
92400176,4
96985985,4
98524672,4
100690731,4
100735125,3
101773067,4
103460320,4
103515187,4
104490278,4
120594114,4
124694957,4
126824729,4
127368457,4
129162223,4
129250491,4
130020073,0
130944527,4
134848873,4
137011289,4
138793480,4
143196929,5
144301526,4
151673798,4
159073169,4
164999226,4
173624997,4
175890515,4
176423181,4
187391537,4
192336544,4
192592745,4
195116704,4
206106327,4
207169296,4
208264611,4
208495939,2
213518412,4
223379841,1
229509635,4
250560578,4
255774370,4
256905260,4
272789971,4
287045142,4
292805050,4
303702513,4
304299370,4
304371009,4
305867008,1
307440188,4
317266541,4
320072668,4
320496278,4
343103062,4
374673568,4
391011379,4
392106481,4
400764261,4
404999207,3
409133419,4
422883140,4
433341674,4
437975257,4
449955555,4
450189672,4
464663016,4
472285128,4
487947579,3
489713462,4
489914504,4
502630927,4
505524735,4
509536057,4
511947139,4
514477688,7
520454530,4
521707597,4
525678620,4
531608122,7
545408205,4
558629654,4
562672212,4
573573672,9
576387597,4
587182859,4
590357299,5
590524573,4
620323141,4
620501481,4
626411220,4
627179257,4
627342633,4
634503350,3
636771466,4
636994246,4
650963690,4
651488837,4
651851654,4
654265760,4
665703975,4
667414397,4
672007908,4
672878221,4
674474492,4
681119874,4
697222444,1
705999676,4
715193575,4
719603237,4
724979442,4
735218017,4
746737521,4
758329928,4
760243892,4
763972146,4
764811884,4
776394237,4
784893773,4
789803404,4
794726246,4
798859770,4
809957216,4
815800265,4
824037820,4
824790252,4
835659405,4
836064097,4
839110689,4
855806697,4
887877210,4
895082492,4
899590239,4
907211944,4
908041841,4
908583359,4
909212401,3
910673033,4
910734637,4
915497859,4
916813953,3
921506373,4
922994849,4
923903897,4
925161097,4
932742506,1
933068452,4
933649317,4
934862061,4
938592245,4
946477559,3
948225637,4
950816974,4
952916307,0
961114791,4
964354918,4
974186791,4
975995778,4
981952268,4
990101788,4
1003522821,4
1005845582,1
1006643611,4
1017219701,4
1018110777,4
1018856049,4
1019115174,4
1021751187,4
1022450889,4
1046582551,4
1051996152,4
1058980025,4
1059016066,4
1062192092,4
1062341657,5
1064760753,4
1068018197,4
1073385679,4
1087934175,4
1089319605,9
1091130177,4
1113094913,5
1113441469,4
1123757350,4
1127759888,4
1133549098,3
1135676409,4
1136392211,4
1136427875,1
1136472306,4
1147703427,4
1149891777,4
1158737091,3
1161651050,4
1165516940,4
1179168443,7
1183868545,1
1184349638,4
1187099002,7
1192629457,7
1199901484,4
1200768440,4
1203738773,4
1205828447,4
1211024491,0
1211880912,4
1212368269,4
1221118291,4
1231807034,7
1244471193,7
1259907812,4
1260565440,4
1262222783,4
1263129201,4
1266417027,4
1272043318,4
1274087159,7
1274087285,4
1278156861,4
1283604505,3
1285550115,7
1285602587,4
1290544271,4
1296952231,4
1297514468,4
1300541726,4
1300624885,4
1312848827,4
1317217690,4
1318062479,4
1324362539,4
1329171750,4
1329379468,4
1332434835,7
1332443267,7
1334335808,1
1339179095,4
1339491571,4
1340870369,4
1342893563,3
1349927719,4
1358653153,4
1360289964,4
1370178074,4
1371751641,4
1375907436,4
1376416908,4
1377363757,3
1378617482,4
1379678938,4
1379998424,4
1381743221,4
1388425602,7
1392785232,4
1398959602,4
1400516134,1
