itemid,Category
1563545408,13
1565967239,12
1570063810,12
1570901289,12
1571421207,12
1571990526,12
1572706864,4
1575101732,12
1580534111,5
1581089612,12
1585084706,12
1589446624,13
1592712912,12
1595107147,14
1598763639,12
1599626969,12
1602889222,12
1604264801,12
1604748547,12
1606618473,12
1607526085,12
1608179924,12
1611562238,12
1614491109,12
1614865468,12
1615066796,3
1619086060,12
1620374271,12
1625510984,12
1627570702,12
1628358715,12
1628740116,12
1628985191,12
1629050447,12
1629436002,12
1634647997,12
1637882698,12
1641371283,12
1641438680,13
1641999728,12
1644438824,12
1647702717,12
1662381051,13
1668030552,13
1673042104,12
1675134603,12
1678636871,12
1682825808,12
1683052657,12
1685042690,14
1688531640,12
1695603558,12
1696466299,12
1697222875,12
1697673256,12
1697680188,12
1699267640,12
1699269091,12
1701476243,13
1702169977,12
1702713854,12
1703058578,12
1703966529,4
1704075626,7
1704160638,12
1704331741,12
1704340571,13
1704379725,12
1704434833,12
1704503179,12
1710665676,12
1711089161,13
1711362069,13
1712520620,12
1714738779,12
1716150037,12
1716258092,12
1716260741,16
1716985409,12
1717055639,12
1717339859,12
1722345973,12
1723717110,12
1723722636,13
1723771773,4
1727177512,12
1727985565,12
1732039573,12
1733135649,0
1734010292,12
1734129655,12
1734336976,12
1736135344,12
1736559334,13
1738975925,12
1740093505,12
1743056438,12
1743262278,12
1743382209,12
1746032432,12
1746510624,16
1746671587,12
1748559902,12
1748570357,12
1748617037,12
1755422163,14
1755948867,12
1757334140,16
1758880831,12
1760471003,16
1761437260,12
1762278615,12
1766041755,16
1766538442,12
1766897231,13
1767041085,12
1771333759,12
1773079821,12
1776604998,12
1777739964,12
1777928716,12
1778601773,12
1778814592,12
1778949892,12
1779504312,13
1780056442,12
1780909110,12
1781524272,12
1785789772,12
1786005020,16
1787939168,12
1791092393,12
1795307209,12
1799233597,12
1806732998,12
1806766144,12
1808727004,12
1811389669,13
1813181331,12
1816570614,12
1820869077,12
1824732399,11
1825727496,12
1827489812,12
1828128148,12
1828290497,12
1829243269,12
1830537557,12
1832118443,12
1833629381,12
908551,12
2482339,12
2719647,12
3731994,12
4615673,12
4733247,4
7121645,12
7352600,12
8503801,12
11410259,12
13860319,12
14849728,16
18033612,12
18163824,12
18860665,12
23128700,12
23762710,12
23880532,12
24096219,12
29346139,12
29518148,12
32079512,13
32188971,12
34251520,12
35247376,12
36351163,13
47838029,12
48799999,12
51078924,12
51568439,12
54210974,12
55243832,12
56166480,12
57681316,12
59142437,12
60426970,12
62864234,12
63002462,12
64631440,12
65257415,12
66407629,12
69329132,12
70033628,12
70561649,12
74406205,12
75485288,13
76601779,12
77015639,12
83073971,12
87117121,4
90022832,12
94260351,12
94959585,12
97427197,12
101632909,12
103732408,12
104794807,12
107722303,14
111328675,13
118592034,12
125772397,12
127100557,12
127192362,12
133146539,12
133198952,12
133624495,12
133860408,12
134894150,12
135876742,13
138397344,12
147828904,12
152818494,12
156076063,12
159686651,12
165093460,12
173267015,12
178993640,12
182168999,12
185904826,13
193510367,12
198077957,12
222328756,12
224473630,12
229733014,13
234173849,12
242504255,12
259583201,12
266044398,12
272760576,12
280073407,12
282662034,12
290556360,12
304345987,12
319620385,12
339965565,12
340847410,12
361181289,12
364218352,12
366207457,12
373209011,12
373220174,14
376325762,12
380199706,12
380329275,12
382374541,12
386321467,12
386830371,12
396640833,12
400490482,12
401137255,12
408908520,12
429534537,12
434055410,12
434887512,12
438034028,12
444492892,12
463114668,12
488540263,12
489620742,13
490136368,12
512098543,12
543805334,12
544846306,12
552616960,12
558436721,12
570371279,12
570809391,12
577234936,12
583300062,12
599087921,12
609360258,12
611639158,12
633138012,12
639332475,12
640135187,12
647276267,12
648244349,12
649106879,4
651932975,13
664102845,12
668839011,12
669092752,12
671818361,12
672872587,12
673227260,12
675068745,13
688166371,12
692352411,12
699344047,12
706578917,12
716629505,12
725310787,12
736888098,12
741130064,12
744757374,12
750898386,4
758670396,12
764244899,12
765420316,13
788869741,12
798993828,14
799943342,12
810418185,12
815799230,12
820030955,12
820913828,13
822116113,12
822165912,12
829786941,12
833930723,16
843289611,12
845047226,12
846243601,12
846805495,12
853720445,12
857344376,12
858296039,12
860585796,12
864282973,12
864302071,12
870759624,4
879879279,12
893372345,12
894185534,14
895267875,12
901989434,12
907000286,12
913038516,12
913203530,12
922780426,12
923580703,12
931222337,12
932423646,13
933058775,12
934111874,13
939588160,12
947437683,12
963075774,16
964531623,13
974248103,12
974718728,12
976705817,13
983312918,12
988966171,12
992916156,4
999053044,13
1006412712,12
1010499846,16
1010606398,12
1017955145,12
1018269544,12
1018854017,13
1019087302,13
1021336387,12
1022645792,12
1031019581,12
1037738964,12
1037974491,12
1058985515,13
1068021248,12
1068040525,12
1069079929,13
1072720940,12
1073419542,12
1073483489,13
1075950747,12
1080808544,12
1089181675,12
1095041883,12
1120396202,12
1129739453,3
1131670648,12
1160968163,4
1160984258,12
1161559516,12
1162519078,12
1164505733,12
1169506461,12
1172625463,13
1179895817,12
1182894446,12
1184192725,12
1187373204,12
1190578420,12
1202908049,12
1205323870,12
1207093810,12
1207295736,12
1214898035,12
1217436309,4
1222803285,12
1223663382,12
1223794714,12
1224863054,12
1226776540,12
1239562241,12
1244068133,12
1248226942,13
1253217346,12
1260611218,12
1260629530,13
1265627443,7
1266817039,13
1271572826,12
1272688772,12
1279336088,12
1285549952,12
1296531157,12
1309009833,12
1310678507,2
1312905759,12
1315401483,12
1316172275,12
1318106773,12
1331156023,12
1332871790,12
1339906380,12
1340760303,12
1341368430,4
1344016302,12
1345271843,12
1351116551,12
1354692113,12
1357148406,12
1359510554,12
1360383798,12
1365046596,12
1366096625,13
1367287017,12
1378270259,4
1378429930,12
1379420665,12
1402253906,12
1405251767,12
1408653170,12
1408986462,12
1409991085,12
1411241023,12
1411241061,12
1411241179,12
1412785707,12
1414648350,12
1415195098,12
1416717237,12
1424066440,12
1428466385,12
1429672631,12
1431835659,12
1432310300,1
1436870090,12
1440298509,12
1440673457,12
1441950765,12
1444687834,12
1447467320,12
1449195516,12
1451738789,12
1452683274,12
1453291880,12
1454552250,12
1454646317,12
1455050613,12
1460969731,14
1461187032,12
1474336224,12
1480418650,12
1480499721,12
1488063138,12
1489127665,12
1489542559,12
1493916987,13
1494718007,12
1501420549,12
1508894139,12
1512461386,12
1514731947,12
1515428954,12
1515823001,12
1516390841,12
1529403325,12
1534588835,12
1537764532,16
1538999617,12
1539283246,12
1539366988,12
1545714361,12
1546179369,13
1546997500,12
1547225670,12
1549015771,13
1549546076,12
1554977029,12
1555587242,12
1555718876,5
1560693251,12
1561701175,13
1562044099,12
1562911528,12
1563794245,12
1566671475,12
1568476545,12
1573873188,12
1576462145,12
1577950505,12
1578886434,12
1579158617,12
1581499433,12
1582949304,12
1583239310,12
1589299251,12
1589393490,12
1590020799,12
1590738254,12
1591838269,12
1592185028,12
1594753091,12
1599626942,12
1602956045,12
1604682264,7
1605957895,12
1609005266,12
1610431561,12
1610987456,12
1611651234,12
1611671748,12
1611698148,13
1614725914,12
1615031496,4
1615039931,4
1615524458,12
1616153938,12
1617527947,12
1619113843,12
1620374354,4
1623179488,4
1625089267,12
1625089317,12
1625614846,12
1627495659,12
1628076412,13
1628428809,12
1628620002,12
1628653524,12
1629172124,4
1630914155,12
1637870067,12
1637870383,12
1640137453,13
1641630826,12
1641867029,12
1641892290,12
1643311414,12
1645222193,12
1645285457,12
1648442538,12
1648993960,12
1649789910,12
1665139403,12
1671620720,12
1675063517,12
1675090179,12
1675197178,12
1675959382,12
1676188901,12
1676832047,12
1678520495,12
1679356562,12
1679433431,12
1681134647,12
1681231562,12
1687564600,12
1688681659,12
1689529434,12
1694777079,12
1694964107,5
1697259006,12
1697302961,12
1697506423,12
1698950128,12
1699028336,9
1699066720,12
1700463892,12
1702535325,12
1704178348,12
1704197891,12
1704293875,13
1704352757,12
1704498379,12
1704708904,12
1708420992,12
1708626100,14
1708869620,12
1710229874,12
1710807423,12
1711547145,12
1713095998,12
1713267904,12
1714714821,12
1715229276,12
1717151038,12
1717360392,12
1720120437,12
1720239908,12
1722498821,12
1728230218,12
1729424227,12
1734038129,16
1734244175,12
1734397861,12
1734612969,12
1737372244,12
1738679496,12
1740463547,12
1741477898,4
1743084354,12
1743300521,12
1743304687,12
1743324147,12
1747551822,12
1747552794,16
1747825221,12
1748188690,14
1748375763,12
1748397536,12
1755422089,12
1757603893,12
1758893540,12
1761452144,12
1762278700,12
1762278829,12
1764168106,12
1766481956,12
1766495441,12
1766526897,12
1766799203,12
1766881314,12
1766943521,12
1770765443,12
1771145487,12
1777804781,12
1780263941,12
1785990331,12
1786004254,16
1786041404,16
1788258047,12
1788752152,12
1789828125,12
1790814094,4
1792505346,12
1795426900,12
1796899595,12
1797226777,13
1800955541,12
1801876965,13
1803592043,12
1804553788,12
1805504017,14
1810165261,13
1810185884,12
1811801375,12
1812011847,12
1814218721,12
1816158765,12
1816448458,12
1817870598,12
1822636704,12
1823172585,12
1823708889,12
1824044129,12
1828945657,12
1829419128,16
1832221341,12
1344874,12
3792704,12
4497358,12
4757315,12
5756190,12
7034368,13
8911675,12
9160765,12
11611514,12
16639017,14
18678471,12
18696377,12
20473887,12
20625822,12
22576473,12
27707588,12
28958020,12
30048246,12
30120494,14
30205002,12
35090944,12
37253910,12
39475067,0
40090814,12
43679694,12
44641505,4
44864151,12
45262598,12
46535189,12
51079953,12
51758922,12
52409559,12
55895741,12
57105000,12
59478514,14
59552663,12
61062003,13
62467028,12
65963221,12
72375308,12
74362688,12
76991476,12
80505892,12
81543111,4
85414339,4
85503727,12
88505434,12
88961870,12
89618112,12
90960057,12
91173887,12
91642156,13
93033723,12
95369604,13
96323879,12
96353028,12
96662106,12
97595835,12
98576642,12
100454453,12
104005804,12
104490330,12
104737009,12
104815522,2
119438820,12
119693039,12
120619873,12
121909970,12
123021186,12
123135846,12
123253586,12
124845070,13
126808922,12
129948775,12
137009410,12
138323868,12
139011810,12
139455392,13
142589930,4
151620241,12
152889325,2
169216580,12
170675057,12
181083751,12
189690131,12
197666148,4
199074264,12
200489805,12
213309772,12
215464385,12
222166704,12
229126285,12
245827779,12
246330635,12
249761118,12
251314704,12
265878100,12
266029239,12
270151742,12
270228108,12
271047844,3
272023569,12
295716112,12
304409918,12
304658122,12
308402552,12
314322625,12
316789231,12
322702951,12
363416316,12
378868928,12
381362001,12
382037774,12
387484665,12
391066768,12
392416928,12
392483245,12
394297768,12
426789919,12
428704352,12
449880497,12
450011299,12
475100247,12
477209583,12
478191553,13
490111676,12
490930752,12
496252979,12
514732485,12
521755592,12
522035109,12
523875451,12
527763744,12
535127527,12
541520532,12
544550132,12
546622546,12
560162004,12
577161313,12
582428223,13
591318758,12
616151880,12
628767586,12
635248844,12
639825175,12
648534861,12
649834294,12
651841514,12
664518576,12
672653272,13
672858559,12
672872819,12
693079921,12
694853266,13
700648777,12
712951214,12
716380001,12
717210426,12
728288058,12
736292837,12
736357605,12
739607536,12
746736068,12
749551927,12
749762656,12
750069450,12
751420670,12
752878615,12
758688141,12
760915543,12
763619913,12
765095468,12
770160508,12
773366105,12
774975517,12
779666939,12
787167776,13
790159382,12
798382944,12
807121609,13
812800277,12
812868600,12
817522547,4
865314851,12
865665351,12
876845857,12
880934775,12
881321891,12
883064446,12
886913156,13
890700548,13
892601014,12
899135678,12
905913970,13
907442581,13
909956947,12
920617972,12
923495988,12
928090253,12
932400449,16
933846346,12
938430449,12
939531847,12
940991089,13
941710754,12
943139894,12
952646428,12
958657338,12
960460562,12
962553427,12
965862301,13
966916174,13
967140236,12
971789782,12
980643660,12
1003968114,12
1004393778,12
1005332005,13
1007531099,12
1010501392,12
1016830029,4
1017312303,12
1017373937,12
1018871698,13
1019036254,13
1021258244,12
1021973999,12
1022260368,4
1022542641,12
1023974209,12
1043811656,12
1048070789,12
1055820271,12
1064303521,12
1064765600,12
1066494756,13
1068096928,12
1071570559,12
1073384136,13
1075096846,12
1078880413,12
1079087762,4
1093180769,12
1094349498,12
1098355706,12
1100568223,12
1104290636,12
1106793963,12
1114142705,12
1119245548,12
1120762397,14
1122307084,14
1126811068,12
1139582743,12
1147311747,12
1158714748,12
1161532106,12
1171672217,12
1174750153,7
1181956519,12
1184721690,4
1189200090,12
1199166769,12
1199988785,12
1201372258,12
1205336041,12
1205537143,4
1206596042,12
1212173955,12
1214755831,12
1217069803,12
1217593148,12
1223666977,12
1232305361,12
1233616528,12
1233839230,12
1238210984,13
1241313884,12
1252037978,7
1264375469,4
1265913724,12
1273111711,12
1275360722,12
1275599818,12
1278774014,12
1290420862,12
1290543364,12
1311405456,12
1315654616,12
1323812128,12
1324358855,12
1324363109,12
1329364841,12
1333017030,12
1340542896,12
1341966120,12
1345344115,12
1346514341,13
1347212970,1
1355960170,12
1356722095,12
1358969652,12
1360305109,12
1361151107,12
1363733203,13
1363916213,12
1376971779,12
1378582165,12
1379462132,12
1381317154,12
1381557977,7
1384586732,14
1389905831,12
1390012227,16
1390708505,12
1401033395,12
1402268984,12
1408326603,12
1409312645,13
1412605163,12
1412782798,12
1415007058,12
1424394011,16
1426275430,12
1428860870,12
1429587719,13
1429672622,12
1429848249,12
1433171774,12
1434509142,12
1434509161,12
1437179622,12
1439338565,12
1444681790,12
1451064257,12
1451245673,13
1455061075,12
1459284399,12
1461072687,12
1466389085,12
1466422251,12
1471094048,12
1473671155,12
1474716213,12
1481116801,13
1489089766,12
1489144974,12
1489168357,12
1494258143,12
1495257282,12
1496402695,12
1500489956,12
1502166071,12
1506950729,12
1511184387,12
1512098145,12
1515098497,12
1515283959,12
1518986893,12
1523682920,12
1528514547,12
1538573011,1
1538978964,12
1539443283,12
1540242298,12
1542914652,12
1544450945,12
1545576371,12
1546217600,12
1560998074,12
1561574481,12
1568376573,12
1574157785,12
1576064645,5
1576443589,12
1576926354,12
1578338706,12
1578356618,12
1579987970,12
1580386099,4
1580485080,6
1587205715,12
1589304099,12
1589478945,12
1591531026,12
1595325093,12
1600943360,12
1602159041,12
1602482328,12
1602829151,12
1602929371,12
1602955643,12
1609501701,12
1616026705,12
1618110793,12
1618792297,12
1621422253,12
1622671536,12
1623179202,4
1626634180,12
1630785359,12
1632296202,12
1633171690,12
1635015511,12
1637997924,12
1641313784,12
1645257026,12
1646927339,13
1649536479,12
1649791416,12
1649907723,12
1650917155,12
1655837697,12
1658938705,12
1660180839,12
1664501528,12
1664743646,12
1667938861,12
1667945569,12
1670265500,12
1670971617,12
1674513555,12
1675123733,12
1676088894,12
1676388924,12
1677246540,12
1682073477,12
1683346355,12
1687776571,12
1687984847,12
1689690520,12
1692568978,12
1695092340,12
1698215342,12
1698285069,12
1699060562,16
1699060903,12
1699071941,12
1701550935,12
1702428300,4
1704216109,12
1704389672,16
1704431001,12
1704483948,13
1704678657,12
1704733777,12
1704870622,12
1709715558,12
1711236847,12
1712304687,12
1715473454,12
1718177072,12
1720228756,12
1720319909,12
1721249217,12
1723749449,4
1728954229,12
1731181413,12
1732998709,12
1733085449,12
1734255273,12
1734478674,12
1734867994,4
1736502795,13
1736544285,13
1736589761,12
1740914449,12
1743147420,4
1743178081,12
1743284314,4
1743309025,12
1743318548,12
1743320505,12
1743399428,12
1744515480,12
1744777908,13
1749411747,13
1749878075,12
1750322402,12
1751808744,12
1755391295,12
1755423563,12
1757600564,12
1758558003,12
1760314935,16
1761032278,12
1765826640,12
1766509495,12
1766842400,12
1769818364,12
1770854655,12
1772879881,12
1776062195,12
1776164290,12
1777683331,12
1778668643,12
1778741884,13
1778744013,12
1779011039,12
1779297712,12
1783365582,12
1784954577,12
1789023942,12
1792043669,12
1792525069,12
1794522166,16
1795309083,12
1795434440,4
1796445067,12
1797249100,16
1798776765,1
1800898926,12
1801253460,12
1804129996,12
1808834790,12
1810381714,12
1810848715,12
1811828256,12
1817432218,12
1823767719,12
1825727250,12
1825727667,12
1828249087,12
1828700179,12
1595846,13
2035300,12
3995910,12
4082841,12
4547492,12
8599542,12
9021033,12
10424886,12
12567753,12
15828081,13
17189153,12
17912324,12
21267885,12
33656621,12
37648156,13
41560500,12
42248879,12
42507284,12
43865853,12
45272923,12
48315982,12
49533560,12
52125516,12
57322777,12
58698852,12
62557235,13
64948662,1
65168899,12
67162310,12
68416350,12
72355852,12
72391564,12
73646346,12
75152724,12
77087379,12
81575410,12
84158773,12
85509734,12
88962821,12
89601258,12
91175038,12
93532547,12
94362321,4
96762827,16
102191213,12
102876536,4
104775936,12
107946729,12
110312723,12
110799261,12
114203751,12
114203784,12
123021974,12
123590181,12
123802187,12
126540286,12
129106638,12
131273557,12
144423268,13
145068143,12
154171295,12
157336678,12
157537956,12
161442038,12
161608438,12
164183560,12
167404285,12
169490119,12
169513778,4
170544401,4
170752529,13
189730066,12
194588921,12
201537123,12
205404612,12
208796400,12
223591666,12
225670013,13
233137459,12
236481267,12
256275660,13
261682422,12
264748452,12
273274095,13
279473704,12
283634985,12
284349193,12
292117696,12
294585829,12
297339860,12
304314041,12
304632043,12
308905643,12
311869654,12
318475440,13
321735948,13
323022360,12
339715764,12
340465188,12
341079236,12
361422001,12
363813697,4
365025499,13
365266035,12
376051023,4
376410011,12
383107659,12
387582496,12
399885512,12
400430935,12
415847620,12
416225936,13
429845339,12
446447595,13
448008866,12
462653308,12
471565085,12
474470876,12
478931951,13
480251708,12
488110811,12
489663593,12
494862350,7
505483527,12
506082969,12
514267673,13
520480943,12
525760081,12
542241990,12
560140041,13
564483714,12
566871851,12
571231606,12
590581886,12
601301251,12
608482354,12
608610317,12
612960099,12
615445688,12
619535647,12
620240429,12
621206025,5
625517678,12
626174115,12
627802110,12
636381751,12
639374844,12
651661174,14
652458932,12
662486806,12
671949254,12
675708639,12
676502281,12
694452818,4
698228035,12
708747691,12
710124998,12
732104663,12
736571496,4
741353903,12
746094491,3
749732659,12
759904084,12
765578787,12
783834153,12
785133860,12
786529828,12
787283953,13
789615068,12
793076950,12
794801537,12
799447400,12
809429197,4
822782362,12
827919616,12
839087596,12
842546908,12
843928864,12
845658269,12
858614922,12
861595924,13
864193282,12
873959317,12
876634322,14
891936676,12
894392205,12
895131741,4
897404695,12
897505168,12
897547984,12
899205198,12
911470746,14
913682273,12
914589431,12
921266453,13
921432530,12
928938340,12
932423165,12
932470186,13
932752147,12
937150077,12
939728088,12
942045206,12
943231331,13
953556818,12
956753324,12
961660099,12
962369275,12
964563187,12
964861145,12
969510652,12
975450434,12
978282468,12
983053302,13
986673962,12
988125059,12
989200903,12
1001544010,12
1013795294,12
1014778850,12
1015791785,0
1017148535,12
1017995366,12
1018820184,12
1018878755,13
1019091815,7
1021235841,12
1021311992,12
1021325240,12
1021326529,12
1021459907,12
1029784158,12
1068102655,12
1074138189,12
1076893147,12
1081493016,12
1086252996,12
1090765724,12
1094718080,13
1105587492,12
1119380868,12
1119629884,12
1136058006,12
1147500951,12
1147788675,13
1147929631,12
1152592694,12
1155819669,12
1163088529,12
1171006268,12
1174570597,4
1179896033,12
1180718732,13
1183803555,12
1188001224,12
1188734034,12
1194514145,16
1198590376,12
1214678010,12
1221555120,12
1240367861,14
1241147173,12
1252371597,12
1254612186,12
1257515410,12
1260611477,12
1270749713,13
1274087485,12
1274094924,12
1282208978,4
1282704699,12
1289741514,12
1299274928,12
1300933623,12
1313683863,12
1314111927,12
1315513316,13
1318028710,12
1320717543,12
1327287335,12
1328286235,3
1332418217,12
1332614888,12
1347125664,12
1351103281,12
1353966642,12
1355491168,12
1355875618,12
1360367175,12
1379625794,12
1380074913,12
1389808703,12
1392739885,12
1395972022,13
1403083593,12
1405403175,12
1407117546,12
1411644166,12
1413464117,12
1414274398,12
1414347130,12
1415199893,13
1419423908,12
1419423990,12
1423468419,12
1431717797,12
1436481117,12
1440634316,12
1448177319,12
1450871460,12
1452489747,12
1455061022,12
1459838425,12
1461128990,12
1468324279,12
1474738380,12
1483732826,12
1489089838,12
1489539630,12
1494266586,12
1496995799,12
1498410029,12
1500422123,12
1502167463,12
1510735708,12
1514196069,12
1515283890,12
1516787194,13
1524588360,4
1536768010,12
1541847631,12
1545964173,13
1546032021,12
1546695877,12
1549120629,12
1554639932,4
1555314214,12
1556496939,4
1558822850,12
1560992378,12
1561170911,12
1563775167,12
1568896500,4
1579687109,12
1582226609,13
1589500354,12
1589776452,12
1589859235,12
1593528325,12
1594204923,12
1596349949,5
1600145875,12
1600270392,12
1601155833,12
1602640343,12
1602929669,12
1602956006,12
1608367924,12
1609740299,14
1611877068,12
1614484813,12
1614642680,12
1614684295,12
1616988891,12
1618383981,12
1623232675,5
1623982518,12
1625089323,12
1625098735,12
1628386510,12
1628465947,12
1628837448,12
1629805556,12
1630834286,12
1631207850,12
1633819683,12
1633943385,13
1633997217,13
1636534947,12
1637201315,13
1641018163,12
1641116179,12
1641857141,12
1645077180,12
1649124684,12
1649448676,12
1652206549,14
1653440572,12
1660418770,12
1665008455,12
1670114360,12
1670386525,12
1674867316,12
1674913180,12
1675116490,12
1675139511,12
1676035277,12
1676313779,12
1678770458,12
1684747824,12
1695082995,12
1697698936,12
1699207818,12
1701539084,12
1703058892,12
1703416789,12
1703921234,12
1703922948,16
1704232412,4
1704260767,12
1704326512,12
1704331479,16
1704534800,12
1704576187,12
1704630039,12
1704642715,12
1704693461,12
1704746456,12
1705144771,13
1705498608,3
1710517621,12
1710643095,12
1713235817,12
1714739936,12
1716631865,12
1722084762,12
1722171566,12
1723220922,12
1726066735,12
1727279048,12
1727602062,12
1729730203,5
1729920508,12
1730458395,14
1730667943,12
1732271005,14
1732593518,12
1733664166,12
1733963765,13
1734035625,12
1734063667,13
1734121752,12
1734172947,16
1734207954,16
1734223572,12
1734317444,16
1734492016,13
1734754615,12
1736498297,12
1736501737,12
1736505098,13
1736520194,13
1736537004,7
1736581872,13
1736591734,12
1738682134,4
1743014285,12
1743074446,12
1743139179,12
1743146114,12
1743258598,12
1743263181,12
1743271477,12
1743295887,13
1743309378,12
1747414166,12
1748336527,12
1752358786,4
1755411560,12
1755422538,12
1760495717,16
1762278845,12
1762522970,12
1762523004,12
1766222016,12
1766670328,13
1767613784,12
1767758079,12
1769811844,12
1769821199,12
1770967740,12
1775884651,12
1776041026,12
1776152138,12
1778573860,12
1778634566,12
1779023403,14
1779168604,12
1782303997,12
1785997178,12
1786068958,16
1786124786,12
1786453029,12
1788103821,12
1791492163,12
1793529859,12
1793868651,12
1795354823,12
1797928877,12
1798675875,12
1801876850,13
1801876939,13
1803191422,12
1805026432,12
1805437661,12
1808821063,12
1809776422,12
1811766009,12
1811906203,12
1811969748,12
1813188586,12
1815117518,12
1816921275,12
1816999036,12
1820412661,12
1821432175,12
1498474,12
1810979,13
4182032,12
4377396,12
7402606,12
7437234,13
13214977,12
14856891,12
15537712,12
15907089,12
20016511,13
21212725,8
23371614,14
31507573,12
33770238,12
35093957,12
41834874,12
42328536,12
42494517,12
43491746,12
45321031,12
47133584,12
47856057,12
50409792,13
50915521,14
51079759,12
51750546,12
52025917,12
52957459,12
55818804,12
56287785,12
57365480,12
59251665,12
60860443,12
64948600,12
64948633,12
66092668,12
67713366,12
68711812,12
68928872,12
71745257,12
75749749,13
76681474,12
77748093,12
78555090,12
79063108,12
80561649,12
81506538,12
82336637,4
88860329,12
90280413,12
91288618,12
94956620,12
97092108,12
102758268,12
104191202,12
114770906,12
115507909,12
115650588,12
116845842,12
120113176,12
120489465,12
120713430,12
122573554,12
122814436,12
123945137,12
125786318,12
126544713,12
129316042,12
133195433,4
133951275,12
136101220,12
136352909,16
137465518,12
138771995,12
143839800,12
150249134,12
153931962,12
180076773,12
180526811,12
197808321,12
203743511,12
231796076,13
234234603,12
236820231,12
237888804,12
245005077,12
253896120,12
254181199,4
288336874,13
289808800,12
311746071,12
313742006,12
343370395,12
348911913,12
352466641,12
387616759,12
395079648,12
395112271,16
395851754,12
410095044,13
413196241,12
426380933,12
435240476,4
448933380,4
451710713,12
466734892,12
466884230,12
482656058,12
482996145,12
483105457,13
484825320,12
486561578,12
489662082,12
491146411,12
496317810,5
505150302,12
506083498,12
513551035,12
516077206,12
527105977,13
530463560,12
540407663,12
541610278,12
548515331,3
549549433,13
550694573,12
551952937,12
553427044,12
558307615,12
558634800,12
564667124,12
565814924,12
569786674,14
582451447,12
582677728,12
583192611,12
583295118,12
583326448,13
586450885,12
589176090,12
592707182,12
592728848,12
604522784,12
620434913,12
620681139,12
627173137,13
628030062,12
636403604,13
639278996,4
648957696,12
663995278,12
668615989,12
672092653,12
673389203,12
677787467,12
686191028,12
698759403,12
709904203,12
714013596,12
721553944,12
723388041,12
730454733,12
740215232,13
746025958,12
753788404,12
754585483,12
759731185,12
763728271,12
764641201,12
781034968,12
786284421,12
789894500,12
794423147,4
798927957,12
803881328,12
804186379,12
804639593,12
805761295,12
809495769,12
810651480,12
830669810,12
836194305,12
838961039,12
850821425,12
852191154,12
853118321,12
863790509,12
867766301,12
867929585,12
870754559,12
872683723,13
878272377,14
884749028,12
885190010,12
889562680,12
889887773,12
894031964,12
905823395,12
919196944,12
927675768,12
928689622,12
929838532,12
935283383,12
940941716,12
941493903,12
941682945,12
943619359,12
948057330,12
950852230,12
951203237,12
953656254,12
957691128,12
962403251,12
988766502,12
989527546,4
995601675,12
997866470,12
1003632423,12
1005307759,12
1012399489,12
1015742727,12
1017205407,12
1017346791,13
1017350887,12
1018168633,12
1018181211,12
1018246628,12
1018489736,12
1018687717,12
1021298727,12
1024670703,12
1029871594,12
1031034846,12
1031380713,4
1032830626,4
1037422885,12
1044206569,12
1048143181,12
1049444669,12
1052493875,12
1061496265,13
1061613694,13
1065888205,12
1067446235,13
1072130059,12
1084135420,12
1090431107,12
1090763646,12
1099555377,12
1106290776,12
1106926733,4
1107399735,12
1127155728,12
1131350800,12
1140012478,12
1145371441,12
1146165000,14
1148842924,13
1152474809,12
1152552560,12
1171380484,12
1174514653,4
1178468527,12
1179881336,12
1186575155,12
1190747422,12
1202010412,12
1210068054,12
1211016921,12
1214819087,12
1216156560,12
1222777933,13
1223190251,12
1230608959,13
1237417700,4
1239362697,12
1240383874,13
1255618267,12
1257189409,12
1260611155,12
1260619661,12
1260872741,12
1263605365,4
1274273007,12
1279117065,12
1282160414,12
1283425550,12
1287306106,12
1290544240,12
1290586921,12
1294004630,12
1297133636,12
1297882624,12
1299720982,12
1301149223,12
1302527739,14
1302657358,12
1304557249,12
1304594440,12
1306525930,12
1315863803,12
1317504821,4
1318042505,12
1318121352,12
1318262547,12
1324141916,12
1324360279,12
1324360421,12
1328166492,3
1337673362,12
1341426316,12
1349429206,12
1350809008,12
1353794386,12
1358179156,13
1363329800,12
1377450493,12
1378138020,12
1379013934,12
1385179709,12
1386100678,12
1397178975,12
1399342730,4
1400045416,12
1404269893,12
1404325816,12
1404533550,12
1405646240,12
1407272544,12
1407274098,12
1409294977,12
1413797537,12
1419188292,12
1422044262,12
1422387464,12
1437546591,4
1440673466,12
1441211846,12
1446079514,12
1446660767,12
1451804918,12
1458140415,12
1462435425,12
1464530788,12
1465345934,12
1469910048,12
1472931337,12
1476173555,12
1477174628,13
1481265859,12
1482464059,12
1484727659,12
1485122442,12
1488062997,12
1488735532,12
1489089814,12
1489144795,12
1489144872,12
1490052604,12
1492541951,12
1504879578,4
1507931513,12
1515283934,12
1515976387,12
1516317752,12
1520054089,13
1525577416,12
1525634320,12
1527617827,12
1533023973,12
1543352070,12
1543976649,13
1546109263,3
1548227864,12
1549064935,12
1552194881,12
1554090533,12
1554560824,12
1554581284,12
1554753002,12
1558243335,12
1560847202,12
1561448530,12
1564791240,12
1565163838,13
1571468493,12
1576100320,13
1578362633,12
1581065022,12
1582120438,12
1583421897,12
1585839996,12
1586495237,12
1588947668,12
1589295822,12
1591056775,12
1591888116,12
1592530028,12
